restaurantId,name,type,slotDiscovery,urls,priceBand,neighborhood,statistics,primaryCuisine,campaignId,isPromoted,features,restaurantAvailabilityToken,groups,__typename,isPinned,photos,justAddedDetails,offers,diningStyle,coordinates,address,description,matchRelevance,hasTakeout,contactInformation,deliveryPartners
209887,Madison,GuestCenter,on,"{profileLink:{link:https://www.opentable.com/madison-san-diego,__typename:PageLink},__typename:RestaurantUrls}","{priceBandId:2,currencySymbol:$,name:$30 and under,__typename:PriceBand}","{name:University Heights,__typename:Neighborhood}","{recentReservationCount:124,reviews:{allTimeTextReviewCount:1649,ratings:{overall:{rating:4.7,__typename:ReviewStatisticsRating},__typename:ReviewStatisticsRatings},__typename:ReviewStatistics},__typename:RestaurantStatistics}","{name:Modern European,__typename:Cuisine}",null,false,"{subtype:null,bar:true,counter:false,highTop:false,outdoor:true,pickupEnabled:null,__typename:RestaurantFeatures}",eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ,"[{id:7999,__typename:RestaurantGroup}]",Restaurant,false,"{profile:{xsmall:{url:https://resizer.otstatic.com/v2/photos/xsmall/1/41731129.jpg,width:105,__typename:Thumbnail},small:{url:https://images.otstatic.com/prod1/41731129/1/small.jpg,width:160,__typename:Thumbnail},legacy:{url:https://resizer.otstatic.com/v2/photos/legacy/1/41731129.jpg,width:208,__typename:Thumbnail},medium:{url:https://images.otstatic.com/prod1/41731129/1/medium.jpg,width:320,__typename:Thumbnail},__typename:RestaurantProfile},__typename:RestaurantPhotos}","{justAdded:false,__typename:JustAddedDetails}",[],Casual Dining,"{latitude:32.761457,longitude:-117.14643,__typename:GeographicCoordinates}","{line1:4622 Park Blvd.,line2:,city:San Diego,state:CA,postCode:92116,__typename:Address}","Mediterranean-inspired fare and elegant cocktails are served in sleek surroundings at this modern, airy University Heights hangout. ~Zagat",null,false,"{phoneNumber:6192696566,formattedPhoneNumber:(619) 269-6566,__typename:RestaurantContactInformation}","[{deliveryPartnerId:4,deliveryPartnerName:POSTMATES,menuUrl:https://postmates.onelink.me/5uYG?pid=opentable&c=opentable&af_dp=postmates%3A%2F%2Fv1%2Fplaces%2F747ed29f-cfe6-484c-85ba-339bbe634665&af_web_dp=https%3A%2F%2Fpostmates.com%2Fmerchant%2Fmadison-on-park-san-diego,active:true,__typename:DeliveryPartner}]"
1078477,Tavola Nostra Pizzeria E Cucina,GuestCenter,on,"{profileLink:{link:https://www.opentable.com/r/tavola-nostra-pizzeria-e-cucina-san-diego,__typename:PageLink},__typename:RestaurantUrls}","{priceBandId:2,currencySymbol:$,name:$30 and under,__typename:PriceBand}","{name:Hillcrest,__typename:Neighborhood}","{recentReservationCount:17,reviews:{allTimeTextReviewCount:142,ratings:{overall:{rating:4.8,__typename:ReviewStatisticsRating},__typename:ReviewStatisticsRatings},__typename:ReviewStatistics},__typename:RestaurantStatistics}","{name:Italian,__typename:Cuisine}",null,false,"{subtype:null,bar:true,counter:false,highTop:true,outdoor:true,pickupEnabled:null,__typename:RestaurantFeatures}",eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ,[],Restaurant,false,"{profile:{xsmall:{url:https://resizer.otstatic.com/v2/photos/xsmall/2/42038687.jpg,width:105,__typename:Thumbnail},small:{url:https://images.otstatic.com/prod1/42038687/2/small.jpg,width:160,__typename:Thumbnail},legacy:{url:https://resizer.otstatic.com/v2/photos/legacy/2/42038687.jpg,width:208,__typename:Thumbnail},medium:{url:https://images.otstatic.com/prod1/42038687/2/medium.jpg,width:320,__typename:Thumbnail},__typename:RestaurantProfile},__typename:RestaurantPhotos}","{justAdded:false,__typename:JustAddedDetails}",[],Casual Dining,"{latitude:32.748732,longitude:-117.154103,__typename:GeographicCoordinates}","{line1:1040 University Ave,line2:Ste B101,city:San Diego,state:CA,postCode:92103,__typename:Address}",Now Open! Tavola Nostra Pizzeria E Cucina is a full-service,null,true,"{phoneNumber:6193105256,formattedPhoneNumber:(619) 310-5256,__typename:RestaurantContactInformation}",[]
1030222,Suckerfree Southern Plate & Bar,GuestCenter,on,"{profileLink:{link:https://www.opentable.com/r/suckerfree-southern-plate-and-bar-san-diego,__typename:PageLink},__typename:RestaurantUrls}","{priceBandId:2,currencySymbol:$,name:$30 and under,__typename:PriceBand}","{name:Downtown / Gaslamp,__typename:Neighborhood}","{recentReservationCount:4,reviews:{allTimeTextReviewCount:124,ratings:{overall:{rating:4.3,__typename:ReviewStatisticsRating},__typename:ReviewStatisticsRatings},__typename:ReviewStatistics},__typename:RestaurantStatistics}","{name:Southern,__typename:Cuisine}",null,false,"{subtype:null,bar:true,counter:false,highTop:true,outdoor:true,pickupEnabled:null,__typename:RestaurantFeatures}",eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ,[],Restaurant,false,"{profile:{xsmall:{url:https://resizer.otstatic.com/v2/photos/xsmall/3/26249890.jpg,width:105,__typename:Thumbnail},small:{url:https://images.otstatic.com/prod/26249890/3/small.jpg,width:160,__typename:Thumbnail},legacy:{url:https://resizer.otstatic.com/v2/photos/legacy/3/26249890.jpg,width:208,__typename:Thumbnail},medium:{url:https://images.otstatic.com/prod/26249890/3/medium.jpg,width:320,__typename:Thumbnail},__typename:RestaurantProfile},__typename:RestaurantPhotos}","{justAdded:false,__typename:JustAddedDetails}",[],Casual Dining,"{latitude:32.713305,longitude:-117.160803,__typename:GeographicCoordinates}","{line1:751 4th Ave,line2:,city:San Diego,state:CA,postCode:92101,__typename:Address}","The term “soul food” didn’t become common until the 1960s. With the rise of the civil rights and black nationalist movements during the 1960s, many Black Americans sought to reclaim their part of the American cultural legacy. As terms like soul brother, soul sister and soul music were taking hold, it was only natural that the term soul food would be used to describe the recipes that Black Americans had been cooking for generations. Soul food is basic, down-home cooking with its roots in the rural South. Where the conversations are long, food is cooked slow and the drinks are cold and sweet. To many, all that just sounds like a description of Southern food. The distinctions between Soul &amp; Southern are hard to make. While all Soul food is Southern food, not all Southern food has Soul. Soul food &amp; Southern food cooking are examples of how great Southern cooks cooked with what they had available to them. Suckerfree will always pay homage to both traditions and remain loyal to the soil. SF",null,true,"{phoneNumber:6198927744,formattedPhoneNumber:(619) 892-7744,__typename:RestaurantContactInformation}",[]
731116,Nason's Beer Hall,GuestCenter,on,"{profileLink:{link:https://www.opentable.com/r/nasons-beer-hall-san-diego,__typename:PageLink},__typename:RestaurantUrls}","{priceBandId:2,currencySymbol:$,name:$30 and under,__typename:PriceBand}","{name:Downtown / Gaslamp,__typename:Neighborhood}","{recentReservationCount:2,reviews:{allTimeTextReviewCount:32,ratings:{overall:{rating:4.4,__typename:ReviewStatisticsRating},__typename:ReviewStatisticsRatings},__typename:ReviewStatistics},__typename:RestaurantStatistics}","{name:Beer Garden,__typename:Cuisine}",null,false,"{subtype:null,bar:false,counter:false,highTop:false,outdoor:true,pickupEnabled:true,__typename:RestaurantFeatures}",eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ,"[{id:9782,__typename:RestaurantGroup}]",Restaurant,false,"{profile:{xsmall:{url:https://resizer.otstatic.com/v2/photos/xsmall/1/24994896.jpg,width:105,__typename:Thumbnail},small:{url:https://images.otstatic.com/prod/24994896/1/small.jpg,width:160,__typename:Thumbnail},legacy:{url:https://resizer.otstatic.com/v2/photos/legacy/1/24994896.jpg,width:208,__typename:Thumbnail},medium:{url:https://images.otstatic.com/prod/24994896/1/medium.jpg,width:320,__typename:Thumbnail},__typename:RestaurantProfile},__typename:RestaurantPhotos}","{justAdded:false,__typename:JustAddedDetails}",[],Casual Dining,"{latitude:32.70938,longitude:-117.159352,__typename:GeographicCoordinates}","{line1:570 J St,line2:,city:San Diego,state:CA,postCode:92101,__typename:Address}","A new addition to San Diego’s iconic craft beer scene, Nason’s features an expansive selection of local and international beers, globally inspired comfort food, and vintage bar games. Its name pays homage to Nason &amp; Co. Farmer’s Market, which occupied this unique space in the early 1900s. Now offering brunch every Saturday and Sunday!",null,true,"{phoneNumber:6197387060,formattedPhoneNumber:(619) 738-7060,__typename:RestaurantContactInformation}",[]
1128439,Storyhouse Spirits,GuestCenter,on,"{profileLink:{link:https://www.opentable.com/r/storyhouse-spirits-san-diego,__typename:PageLink},__typename:RestaurantUrls}","{priceBandId:2,currencySymbol:$,name:$30 and under,__typename:PriceBand}","{name:Downtown / Gaslamp,__typename:Neighborhood}","{recentReservationCount:4,reviews:{allTimeTextReviewCount:7,ratings:{overall:{rating:4.9,__typename:ReviewStatisticsRating},__typename:ReviewStatisticsRatings},__typename:ReviewStatistics},__typename:RestaurantStatistics}","{name:Distillery,__typename:Cuisine}",null,false,"{subtype:null,bar:true,counter:false,highTop:false,outdoor:true,pickupEnabled:null,__typename:RestaurantFeatures}",eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ,[],Restaurant,false,"{profile:{xsmall:{url:https://resizer.otstatic.com/v2/photos/xsmall/2/41957470.jpg,width:105,__typename:Thumbnail},small:{url:https://images.otstatic.com/prod1/41957470/2/small.jpg,width:160,__typename:Thumbnail},legacy:{url:https://resizer.otstatic.com/v2/photos/legacy/2/41957470.jpg,width:208,__typename:Thumbnail},medium:{url:https://images.otstatic.com/prod1/41957470/2/medium.jpg,width:320,__typename:Thumbnail},__typename:RestaurantProfile},__typename:RestaurantPhotos}","{justAdded:false,__typename:JustAddedDetails}",[],Casual Dining,"{latitude:32.709631,longitude:-117.153451,__typename:GeographicCoordinates}","{line1:1220 J St,line2:,city:San Diego,state:CA,postCode:92101-7541,__typename:Address}","We are ALL STORYTELLERS!  We founded Storyhouse Spirits on the belief that friendships grow together, share memories, and toast to our lives. While it looks like we’re just meticulously crafting small batch spirits in San Diego’s East Village, we’re secretly doing our part creating a more unified community. Bring your friends and make some new ones. Let’s all sip to the lives we share!",null,true,"{phoneNumber:6192412780,formattedPhoneNumber:(619) 241-2780,__typename:RestaurantContactInformation}",[]
1033258,Tahona Bar,GuestCenter,on,"{profileLink:{link:https://www.opentable.com/r/tahona-bar-san-diego,__typename:PageLink},__typename:RestaurantUrls}","{priceBandId:2,currencySymbol:$,name:$30 and under,__typename:PriceBand}","{name:Old Town,__typename:Neighborhood}","{recentReservationCount:28,reviews:{allTimeTextReviewCount:279,ratings:{overall:{rating:4.5,__typename:ReviewStatisticsRating},__typename:ReviewStatisticsRatings},__typename:ReviewStatistics},__typename:RestaurantStatistics}","{name:Mexican,__typename:Cuisine}",null,false,"{subtype:null,bar:false,counter:false,highTop:false,outdoor:true,pickupEnabled:null,__typename:RestaurantFeatures}",eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ,[],Restaurant,false,"{profile:{xsmall:{url:https://resizer.otstatic.com/v2/photos/xsmall/1/25966242.jpg,width:105,__typename:Thumbnail},small:{url:https://images.otstatic.com/prod/25966242/1/small.jpg,width:160,__typename:Thumbnail},legacy:{url:https://resizer.otstatic.com/v2/photos/legacy/1/25966242.jpg,width:208,__typename:Thumbnail},medium:{url:https://images.otstatic.com/prod/25966242/1/medium.jpg,width:320,__typename:Thumbnail},__typename:RestaurantProfile},__typename:RestaurantPhotos}","{justAdded:false,__typename:JustAddedDetails}",[],Casual Dining,"{latitude:32.75176,longitude:-117.193357,__typename:GeographicCoordinates}","{line1:2414 San Diego Ave,line2:,city:San Diego,state:CA,postCode:92110,__typename:Address}","We are welcoming parties of up to 6 for indoor and outdoor dining!\u003cbr />\u003cbr />Parties of 7 or more, please email our large party coordinator at events@tahonabar.com\u003cbr />\u003cbr />Welcome to Tahona! We are the first mezcal bar and tasting room in San Diego. In our restaurant, we invite you to taste our incredible craft cocktails and our amazing contemporary Mexican cuisine featuring Oaxacan bites. In our tasting room, we welcome you to indulge on a mezcal tasting experience! \u003cbr />\u003cbr />We are located next one of the most iconic historical landmark: the Campo Santo Cemetery in Old Town. Inside Tahona, you will be transported to a modern Mexican hacienda designed with hand painted tiles, handmade rope seats, traditionally crafted fabric brought from Oaxaca, hand clayed walls and more.\u003cbr />\u003cbr />We also have a cozy covered outdoor patio dining experience so you will have the choice to dine inside our hacienda or on the streets of Old Town!",null,false,"{phoneNumber:6192552090,formattedPhoneNumber:(619) 255-2090,__typename:RestaurantContactInformation}",[]
44851,Jack & Giulio's Italian Restaurant,GuestCenter,on,"{profileLink:{link:https://www.opentable.com/jack-and-giulios-italian-restaurant,__typename:PageLink},__typename:RestaurantUrls}","{priceBandId:2,currencySymbol:$,name:$30 and under,__typename:PriceBand}","{name:Old Town,__typename:Neighborhood}","{recentReservationCount:8,reviews:{allTimeTextReviewCount:833,ratings:{overall:{rating:4.7,__typename:ReviewStatisticsRating},__typename:ReviewStatisticsRatings},__typename:ReviewStatistics},__typename:RestaurantStatistics}","{name:Italian,__typename:Cuisine}",null,false,"{subtype:null,bar:false,counter:false,highTop:false,outdoor:false,pickupEnabled:null,__typename:RestaurantFeatures}",eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ,[],Restaurant,false,"{profile:{xsmall:{url:https://resizer.otstatic.com/v2/photos/xsmall/1/23686271.jpg,width:105,__typename:Thumbnail},small:{url:https://images.otstatic.com/prod/23686271/1/small.jpg,width:160,__typename:Thumbnail},legacy:{url:https://resizer.otstatic.com/v2/photos/legacy/1/23686271.jpg,width:208,__typename:Thumbnail},medium:{url:https://images.otstatic.com/prod/23686271/1/medium.jpg,width:320,__typename:Thumbnail},__typename:RestaurantProfile},__typename:RestaurantPhotos}","{justAdded:false,__typename:JustAddedDetails}",[],Casual Dining,"{latitude:32.750381,longitude:-117.19293,__typename:GeographicCoordinates}","{line1:2391 San Diego Ave,line2:,city:San Diego,state:CA,postCode:92110,__typename:Address}",Jack and Giulio's Italian restaurant has remained a favorite of San Diegans for many years. This popular restaurant,null,false,"{phoneNumber:6192942074,formattedPhoneNumber:(619) 294-2074,__typename:RestaurantContactInformation}",[]
1051495,Puesto Mission Valley,GuestCenter,on,"{profileLink:{link:https://www.opentable.com/r/puesto-mission-valley-san-diego,__typename:PageLink},__typename:RestaurantUrls}","{priceBandId:2,currencySymbol:$,name:$30 and under,__typename:PriceBand}","{name:Mission Valley,__typename:Neighborhood}","{recentReservationCount:136,reviews:{allTimeTextReviewCount:720,ratings:{overall:{rating:4.6,__typename:ReviewStatisticsRating},__typename:ReviewStatisticsRatings},__typename:ReviewStatistics},__typename:RestaurantStatistics}","{name:Mexican,__typename:Cuisine}",null,false,"{subtype:null,bar:false,counter:false,highTop:false,outdoor:false,pickupEnabled:null,__typename:RestaurantFeatures}",eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ,"[{id:8790,__typename:RestaurantGroup}]",Restaurant,false,"{profile:{xsmall:{url:https://resizer.otstatic.com/v2/photos/xsmall/1/31129212.jpg,width:105,__typename:Thumbnail},small:{url:https://images.otstatic.com/prod1/31129212/1/small.jpg,width:160,__typename:Thumbnail},legacy:{url:https://resizer.otstatic.com/v2/photos/legacy/1/31129212.jpg,width:208,__typename:Thumbnail},medium:{url:https://images.otstatic.com/prod1/31129212/1/medium.jpg,width:320,__typename:Thumbnail},__typename:RestaurantProfile},__typename:RestaurantPhotos}","{justAdded:false,__typename:JustAddedDetails}",[],Casual Elegant,"{latitude:32.767075,longitude:-117.15391,__typename:GeographicCoordinates}","{line1:5010 Mission Center Rd,line2:,city:San Diego,state:CA,postCode:92108,__typename:Address}","Puesto is family-owned and operated by first generation Mexican American brothers Eric, Alan and Alex Adler, alongside their cousins Isidoro and Moy Lombrozo and founding chef and partner Luisteen Gonzalez. With six locations in California, Puesto provides an innovative and contemporary approach to authentic Mexican cuisine. Sourcing its ingredients locally and regionally, the restaurant has earned national acclaim for its Mexico City-inspired tacos made with non-GMO organic, heirloom Masienda blue corn stone-ground tortillas, crispy melted cheese and scratch salsas. ",null,true,"{phoneNumber:6193332167,formattedPhoneNumber:(619) 333-2167,__typename:RestaurantContactInformation}",[]
1190440,Nicolosi's on 5th,GuestCenter,on,"{profileLink:{link:https://www.opentable.com/r/nicolosis-on-5th-san-diego,__typename:PageLink},__typename:RestaurantUrls}","{priceBandId:2,currencySymbol:$,name:$30 and under,__typename:PriceBand}","{name:Barrio Logan,__typename:Neighborhood}","{recentReservationCount:3,reviews:{allTimeTextReviewCount:4,ratings:{overall:{rating:3.7,__typename:ReviewStatisticsRating},__typename:ReviewStatisticsRatings},__typename:ReviewStatistics},__typename:RestaurantStatistics}","{name:Italian,__typename:Cuisine}",null,false,"{subtype:null,bar:false,counter:false,highTop:true,outdoor:true,pickupEnabled:null,__typename:RestaurantFeatures}",eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ,[],Restaurant,false,"{profile:{xsmall:null,small:null,legacy:null,medium:null,__typename:RestaurantProfile},__typename:RestaurantPhotos}","{justAdded:false,__typename:JustAddedDetails}",[],Casual Dining,"{latitude:32.713914,longitude:-117.159891,__typename:GeographicCoordinates}","{line1:815 Fifth Ave,line2:,city:San Diego,state:CA,postCode:92101-6107,__typename:Address}",Coming Soon!,null,false,"{phoneNumber:+16199155575,formattedPhoneNumber:(619) 915-5575,__typename:RestaurantContactInformation}",[]
1083103,Trattoria Don Pietro,GuestCenter,on,"{profileLink:{link:https://www.opentable.com/r/trattoria-don-pietro-san-diego,__typename:PageLink},__typename:RestaurantUrls}","{priceBandId:2,currencySymbol:$,name:$30 and under,__typename:PriceBand}","{name:Old Town,__typename:Neighborhood}","{recentReservationCount:25,reviews:{allTimeTextReviewCount:224,ratings:{overall:{rating:4.3,__typename:ReviewStatisticsRating},__typename:ReviewStatisticsRatings},__typename:ReviewStatistics},__typename:RestaurantStatistics}","{name:Italian,__typename:Cuisine}",null,false,"{subtype:null,bar:false,counter:false,highTop:false,outdoor:false,pickupEnabled:null,__typename:RestaurantFeatures}",eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ,[],Restaurant,false,"{profile:{xsmall:{url:https://resizer.otstatic.com/v2/photos/xsmall/3/32058034.jpg,width:105,__typename:Thumbnail},small:{url:https://images.otstatic.com/prod1/32058034/3/small.jpg,width:160,__typename:Thumbnail},legacy:{url:https://resizer.otstatic.com/v2/photos/legacy/3/32058034.jpg,width:208,__typename:Thumbnail},medium:{url:https://images.otstatic.com/prod1/32058034/3/medium.jpg,width:320,__typename:Thumbnail},__typename:RestaurantProfile},__typename:RestaurantPhotos}","{justAdded:false,__typename:JustAddedDetails}",[],Casual Dining,"{latitude:32.751637,longitude:-117.193793,__typename:GeographicCoordinates}","{line1:2415 San Diego Ave,line2:,city:San Diego,state:CA,postCode:92110-2801,__typename:Address}","Thanks to Trattoria Don Pietro, there is finally something new and fresh happening in Old Town. After spending a lifetime of cooking Italian food and a few years in LA learning from the best restaurants in the industry, Pietro is finally ready to roll up his sleeves and show San Diego his take on traditional Italian cuisine with a trendy twist. Between our groundbreaking Italian menu, wisteria garden patio ambiance, and over-the-top cocktails, we stand alone as the most instagrammable restaurant in San Diego. Come stop by today and experience our delicate balance of tradition and trend.",null,true,"{phoneNumber:6192557205,formattedPhoneNumber:(619) 255-7205,__typename:RestaurantContactInformation}",[]
104812,Rockin Baja Lobster Old Town,GuestCenter,on,"{profileLink:{link:https://www.opentable.com/r/rockin-baja-lobster-old-town-san-diego,__typename:PageLink},__typename:RestaurantUrls}","{priceBandId:2,currencySymbol:$,name:$30 and under,__typename:PriceBand}","{name:Old Town,__typename:Neighborhood}","{recentReservationCount:18,reviews:{allTimeTextReviewCount:1338,ratings:{overall:{rating:4.4,__typename:ReviewStatisticsRating},__typename:ReviewStatisticsRatings},__typename:ReviewStatistics},__typename:RestaurantStatistics}","{name:Mexican,__typename:Cuisine}",null,false,"{subtype:null,bar:false,counter:false,highTop:false,outdoor:true,pickupEnabled:null,__typename:RestaurantFeatures}",eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ,"[{id:4527,__typename:RestaurantGroup}]",Restaurant,false,"{profile:{xsmall:{url:https://resizer.otstatic.com/v2/photos/xsmall/2/28481785.jpg,width:105,__typename:Thumbnail},small:{url:https://images.otstatic.com/prod/28481785/2/small.jpg,width:160,__typename:Thumbnail},legacy:{url:https://resizer.otstatic.com/v2/photos/legacy/2/28481785.jpg,width:208,__typename:Thumbnail},medium:{url:https://images.otstatic.com/prod/28481785/2/medium.jpg,width:320,__typename:Thumbnail},__typename:RestaurantProfile},__typename:RestaurantPhotos}","{justAdded:false,__typename:JustAddedDetails}",[],Casual Dining,"{latitude:32.751914,longitude:-117.196996,__typename:GeographicCoordinates}","{line1:3890 Twiggs St.,line2:,city:San Diego,state:CA,postCode:92101,__typename:Address}","Rockin' Baja is a full service and fun Mexican-Seafood restaurant that offers uniquely prepared Baja style seafood presented in rustic steel buckets. We created a diverse menu filled with exceptionally great, finger lickin’ good fun food delivered fresh to your table daily.  Kick back, drink an ice cold beer or margarita, enjoy a shot of tequila and experience all the good times that are Rockin’ Baja.",null,true,"{phoneNumber:6192600305,formattedPhoneNumber:(619) 260-0305,__typename:RestaurantContactInformation}","[{deliveryPartnerId:3,deliveryPartnerName:UBER_EATS,menuUrl:https://ubertrk.com/c/2606859/811249/5714?prodsku=a1459a68-14cf-4d6c-961d-d9b17bc6d40b&u=https%3A%2F%2Fwww.ubereats.com%2Fsan-diego%2Ffood-delivery%2Frockin-baja-lobster-old-town%2FoUWaaBTPTWyWHdmxe8bUCw%2F%3Futm_campaign%3Daffiliate-ir-%7Birmpname%7D_1_-99_national_e_all_acq_cpa_en_click-%7Bclickid%7D&intsrc=CATF_5854,active:true,__typename:DeliveryPartner}]"
476077,Casa De Freds,GuestCenter,on,"{profileLink:{link:https://www.opentable.com/r/casa-de-freds-tacos-y-tequila-san-diego,__typename:PageLink},__typename:RestaurantUrls}","{priceBandId:2,currencySymbol:$,name:$30 and under,__typename:PriceBand}","{name:Old Town,__typename:Neighborhood}","{recentReservationCount:19,reviews:{allTimeTextReviewCount:166,ratings:{overall:{rating:4.5,__typename:ReviewStatisticsRating},__typename:ReviewStatisticsRatings},__typename:ReviewStatistics},__typename:RestaurantStatistics}","{name:Mexican,__typename:Cuisine}",null,false,"{subtype:null,bar:true,counter:false,highTop:false,outdoor:true,pickupEnabled:null,__typename:RestaurantFeatures}",eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ,"[{id:22296,__typename:RestaurantGroup}]",Restaurant,false,"{profile:{xsmall:{url:https://resizer.otstatic.com/v2/photos/xsmall/1/26021913.jpg,width:105,__typename:Thumbnail},small:{url:https://images.otstatic.com/prod/26021913/1/small.jpg,width:160,__typename:Thumbnail},legacy:{url:https://resizer.otstatic.com/v2/photos/legacy/1/26021913.jpg,width:208,__typename:Thumbnail},medium:{url:https://images.otstatic.com/prod/26021913/1/medium.jpg,width:320,__typename:Thumbnail},__typename:RestaurantProfile},__typename:RestaurantPhotos}","{justAdded:false,__typename:JustAddedDetails}",[],Casual Dining,"{latitude:32.75238,longitude:-117.19426,__typename:GeographicCoordinates}","{line1:2470 San Diego Ave,line2:,city:San Diego,state:CA,postCode:92110,__typename:Address}","ABOUT FREDS OLD TOWN | Since 2001, Casa de Freds in Old Town has been bringing the fiesta to San Diego. Freds is the place for amigos - both new and old - to have a great time while enjoying quality food, fresh margaritas and a festive atmosphere. The menu offers a wide variety of delicious, Baja-infused selections that are made from fresh, high-quality ingredients. The vibrant decor and great music provide a unique dining experience right in the heart of historic Old Town. The restaurant offers plenty of versatility for groups of many sizes. The large outdoor patio is dog friendly, so bring in your furry friends and check out the doggy menu! The outdoor bar is a fantastic spot to enjoy the San Diego sun, whether you are here for the weekend or live down the street. Freds newly renovated Fiesta Cantina is the perfect place to watch your favorite sporting events. The Cantina also offers daily specials that will keep your tummies, glasses and pockets full. Thanks Amigo!",null,true,"{phoneNumber:6198588226,formattedPhoneNumber:(619) 858-8226,__typename:RestaurantContactInformation}",[]
43288,Solare Ristorante Lounge,GuestCenter,on,"{profileLink:{link:https://www.opentable.com/r/solare-ristorante-lounge-san-diego,__typename:PageLink},__typename:RestaurantUrls}","{priceBandId:2,currencySymbol:$,name:$30 and under,__typename:PriceBand}","{name:Point Loma,__typename:Neighborhood}","{recentReservationCount:39,reviews:{allTimeTextReviewCount:1615,ratings:{overall:{rating:4.5,__typename:ReviewStatisticsRating},__typename:ReviewStatisticsRatings},__typename:ReviewStatistics},__typename:RestaurantStatistics}","{name:Italian,__typename:Cuisine}",null,false,"{subtype:null,bar:false,counter:false,highTop:false,outdoor:true,pickupEnabled:null,__typename:RestaurantFeatures}",eyJ2IjoyLCJtIjoxLCJwIjowLCJzIjowLCJuIjowfQ,"[{id:2428,__typename:RestaurantGroup}]",Restaurant,false,"{profile:{xsmall:{url:https://resizer.otstatic.com/v2/photos/xsmall/1/30530802.jpg,width:105,__typename:Thumbnail},small:{url:https://images.otstatic.com/prod1/30530802/1/small.jpg,width:160,__typename:Thumbnail},legacy:{url:https://resizer.otstatic.com/v2/photos/legacy/1/30530802.jpg,width:208,__typename:Thumbnail},medium:{url:https://images.otstatic.com/prod1/30530802/1/medium.jpg,width:320,__typename:Thumbnail},__typename:RestaurantProfile},__typename:RestaurantPhotos}","{justAdded:false,__typename:JustAddedDetails}",[],Casual Elegant,"{latitude:32.737257,longitude:-117.214263,__typename:GeographicCoordinates}","{line1:2820 Roosevelt Road,line2:,city:San Diego,state:CA,postCode:92106,__typename:Address}","Authentic Italian - OPEN for Dine-In on our two patios - and Take-out, Curbside, and Delivery.  Solare is selected a Michelin Guide Bib Gourmand restaurant - Voted Best Italian Restaurant &amp; Best Wine List by San Diego Magazine. Full Bar - Craft Cocktails. Family-owned and operated, Randy Smerik and his team work hard to offer an amazing dining experience for you. We believe in the use of local fresh organic produce, natural meat and wild seafood and we are a Sustainable Green Restaurant. Each dish is prepared from scratch with love and passion to satisfy our customer's heart and soul. \u003cbr />\u003cbr />Housed in the filming location for Top Gun, Solare helps to sustain the historical landmarks of San Diego's NTC Promenade. \u003cbr />",null,true,"{phoneNumber:6192709670,formattedPhoneNumber:(619) 270-9670,__typename:RestaurantContactInformation}",[]
